,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2022-09-22,0.23410895477361549,0.15561018372599314,0.15760451006797147,0.08391864447420339,0.23331918340859684,0.1550198463156673
2022-09-23,0.15881297102516553,0.16055690494186628,0.15766013766365694,0.38804175885920195,0.3115818857148463,0.15818328435751114
2022-09-26,0.15954060947160661,0.387408784150048,0.0870003239594842,0.15647012206251046,0.1589612178273748,0.23351210364348746
2022-09-27,0.23583423329997533,0.38827427620356564,0.15954109073018263,0.15595245675770036,0.23375963665570787,0.31209155572145864
2022-09-28,0.15896205287996665,0.23577285752867694,0.08300581258322698,0.23349472831406082,0.2375463900959398,0.23332966968397198
2022-09-29,0.23261434477347712,0.3120612870407049,0.23885228102825717,0.30921886881259375,0.15658789826608907,0.15639888159461562
2022-09-30,0.3105143010191406,0.31255881577770966,0.31481640174460834,0.07964654487302866,0.15696176772871573,0.16059779338057356
2022-10-03,0.23609686208380795,0.2352405070187115,0.23176032804535018,0.23304785733946026,0.15886725281135455,0.15693661539509732
2022-10-04,0.08346781794003919,0.23509352434046618,0.23552480012728091,0.23431470862159598,0.23678025176778622,0.2336325794541876
2022-10-05,0.1582161308371952,0.23675374689222534,0.1665420739442773,0.15707149132556675,0.3104798616322923,0.15964562319414635
2022-10-06,0.15692932404389284,0.1590563918834822,0.3892962052721728,0.309839101268879,0.15648509232025415,0.1572267491976786
2022-10-07,0.2355189216760625,0.23370441982559792,0.38877983287329576,0.08018838697657096,0.15717750639015726,0.1568633001515249
2022-10-10,0.23686018973458772,0.23357752518746483,0.3094906785696879,0.30866254265578735,0.16091981097715563,0.15873543706265753
2022-10-11,0.2401181292936745,0.3111997567958208,0.3229766476570798,0.08173176050822288,0.16127414212850538,0.08423069697381533
2022-10-12,0.1635784047626012,0.23668215059843664,0.24142085807515473,0.23367912427192897,0.16315528020036194,0.23511498465688477
2022-10-13,0.1595232279105488,0.15971490833295438,0.31676941558534844,0.23324363349122398,0.3130080445011782,0.30929631057480567
2022-10-14,0.31048509970315075,0.0805876879253008,0.23608496632102072,0.07955729196558316,0.15784065012681056,0.23528569100353586
2022-10-17,0.3137745432611315,0.08437959895285224,0.3903677969584415,0.3853579377290182,0.24046084010234633,0.31183244586524805
2022-10-18,0.2368599891926274,0.23511437066183058,0.23588382662715826,0.23409501631602309,0.3884512919798459,0.23625531307259925
2022-10-19,0.3099415358523805,0.08101693015206529,0.1593715377935173,0.07925982762238548,0.30968194816514055,0.38869518819280335
2022-10-20,0.15954065881144805,0.3878054266788651,0.3881833522081034,0.003267805415105289,0.23540263406533093,0.23817073460271826
2022-10-21,0.16160723872250754,0.3099608219932699,0.31334987013915705,0.15670952708564362,0.31495481666166747,0.3142262030577452
2022-10-24,0.31077863876482514,0.1592969906729249,0.3100648552713547,0.08041093793720147,0.2368925493904394,0.23612584218889449
2022-10-25,0.3130480192676406,0.31210205201505137,0.2364283086390383,0.1565551003491226,0.31055429518162114,0.3852080723981498
2022-10-26,0.23486083613234113,0.23871677694994187,0.3127542664388093,0.08085861029905364,0.15890540009985235,0.31214260758490836
2022-10-27,0.2369598742825824,0.1662543989712064,0.3143087429487884,0.15690421700952395,0.31258784523979155,0.31171546534862715
2022-10-28,0.2351857608767015,0.3117551192660187,0.39384067206035056,0.002956427608696327,0.38538457143061644,0.3090011808687484
2022-10-31,0.1627603476924669,0.2350186092418597,0.23614962048298613,0.08130906042463326,0.08268274237612677,0.16343441013670879
2022-11-01,0.1561776884033264,0.30989515684128544,0.2383533409458718,0.23270465106990046,0.23167201478507557,0.15653778533324084
