,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2023-08-17,0.00016299696943615009,9.91184205676532e-06,0.0003233067732306596,4.739024566796868e-06,0.00047185684357302593,0.0007758966601339111
2023-08-18,0.0003204550569658933,0.00031946028785489127,0.00047060411774823505,9.834467846538214e-06,0.0004745697790227166,0.0006264812592976668
2023-08-21,0.0004672156339786474,0.00031544003249315726,0.00031333022393703874,0.0001613024584980924,0.0007754343579403994,0.0007712532029271399
2023-08-22,0.0003149714463886683,8.528319336963421e-06,0.0003162262096795799,0.00016511640110430703,0.00031620079743845375,0.0004673315512807987
2023-08-23,0.00046420601835000613,0.0003139188171217333,0.00047358603725432144,6.825611939755824e-06,0.0006177510363513443,0.00031927730327314913
2023-08-24,0.0003130524229173207,8.934167229327536e-06,0.0004681523284331732,6.964437269142574e-06,0.00046707763898746915,0.0007743725244713299
2023-08-25,0.0004705144603031573,0.00016299038891430396,0.0003128957326792535,7.958756381365741e-06,0.00047135142132666773,0.0006233052506213176
2023-08-28,0.00016484112530877813,0.00031546855362566664,0.0003120374415590091,9.294536395828251e-06,0.0003117499736057192,0.0004645260721679118
2023-08-29,0.0006189521375520197,0.00016303835240732335,0.0001585174041679387,7.276221278109521e-06,0.00016055867271960272,0.0003182426850783058
2023-08-30,0.0001662560300938867,0.0001629457894588263,0.0001608107769777212,8.737788503923871e-06,0.00031851188103736183,0.00047026584898516227
2023-08-31,0.00015957832278951377,0.00031748361195019074,0.0003112399532415255,8.20788946613743e-06,0.0004684151882020112,0.00016092424571121999
2023-09-01,0.000316191059192358,0.0003137967806031066,0.0003200866061719936,0.00016299712276972953,0.0004668637448072541,0.0003151777749673416
2023-09-05,0.00016455426311022254,0.0003195342482713464,0.0006192844018050236,0.0001619414538563579,0.0003166407312434651,0.0007758295201483079
2023-09-06,0.00046921193960888747,0.00016003481074371474,0.0003171251757586098,0.00016179728176362665,0.0007738683012014022,0.0007791887776110452
2023-09-07,0.0006249455292323604,0.00015984791122929353,0.00047097261644111994,8.967652551755564e-06,0.0004655263030045191,0.0004643810988795042
2023-09-08,0.0006224148682238506,0.00016624392322693736,0.00047749510982989315,1.1107317767947642e-05,0.00032315431576625605,0.0006197102307518881
